E (GeV), px (GeV), py (GeV), pz (GeV)
5.0000000000e+02,-6.6926519877e+01,-2.7665559210e+02,+4.1107099942e+02
5.0000000000e+02,+4.4797270515e+02,-2.0951177955e+02,+7.3634991268e+01
5.0000000000e+02,+7.8824843614e+01,-2.2593113107e+02,-4.3902005685e+02
5.0000000000e+02,+3.3070127840e+02,+2.8445069636e+02,+2.4437943463e+02
5.0000000000e+02,+1.7179103120e+02,-4.1849319117e+02,-2.1295101036e+02
5.0000000000e+02,+2.1923072263e+02,+3.7964995713e+02,-2.4041764198e+02
5.0000000000e+02,-1.4678280685e+02,+2.3879906483e+02,-4.1403702313e+02
5.0000000000e+02,+2.6322334591e+02,-3.6395421203e+02,-2.1965346341e+02
5.0000000000e+02,+4.6075556918e+02,+8.4627367756e+00,+1.9398332358e+02
5.0000000000e+02,-2.4863046705e+02,+1.0566285490e+02,+4.2073161780e+02
5.0000000000e+02,+2.1272520890e+02,-1.6007662459e+02,-4.2322606493e+02
5.0000000000e+02,+4.6552917318e+02,+4.7494965065e+01,+1.7613534421e+02
5.0000000000e+02,-1.6316563303e+02,-1.8340073116e+02,-4.3558924491e+02
5.0000000000e+02,+3.9236747369e+02,+8.6537029618e+01,-2.9758351831e+02
5.0000000000e+02,+1.6492994507e+02,+3.8763523526e+02,+2.6932114636e+02
5.0000000000e+02,-1.3725431561e+02,-2.4458023302e+02,-4.1393067624e+02
5.0000000000e+02,-4.8349720292e+02,-2.3618218990e+01,+1.2517778067e+02
5.0000000000e+02,+2.6747890371e+02,+4.2003249542e+02,-4.4995345683e+01
5.0000000000e+02,+4.3610679187e+01,-4.6278002819e+02,+1.8419988176e+02
5.0000000000e+02,-2.6490373117e+02,-1.3071522339e+02,-4.0340598143e+02
5.0000000000e+02,-3.3512075856e+02,-1.5505796985e+02,-3.3711710938e+02
5.0000000000e+02,+2.2170285735e+02,-4.4624514516e+02,+4.1351611002e+01
5.0000000000e+02,+4.5696872917e+02,-1.0599058760e+02,+1.7303877649e+02
5.0000000000e+02,+2.6810685897e+02,+4.2186939447e+02,-1.1906655919e+01
5.0000000000e+02,-4.6162262533e+01,-3.7544824132e+02,+3.2696254507e+02
5.0000000000e+02,-1.8304155667e+02,+2.4450427841e+01,+4.6464481852e+02
5.0000000000e+02,-2.1756942225e+02,+2.6657006102e+02,-3.6276823364e+02
5.0000000000e+02,-2.9973198304e+02,-3.8003205997e+02,-1.2543210916e+02
5.0000000000e+02,+4.7717404174e+02,-1.3075264638e+02,-7.2149300950e+01
5.0000000000e+02,-1.3725451699e+01,-1.3546153953e+02,+4.8110147116e+02
5.0000000000e+02,+3.8163043246e+02,-2.6392595931e+02,+1.8627437637e+02
5.0000000000e+02,+2.8212723415e+02,-1.6305564732e+01,-4.1247447749e+02
5.0000000000e+02,-2.9748247533e+02,+1.6516978526e+02,+3.6636042524e+02
5.0000000000e+02,-3.6833390889e+02,-3.3210016976e+02,-6.3533070716e+01
5.0000000000e+02,-1.5039050311e+02,-3.5946036823e+02,-3.1331738305e+02
5.0000000000e+02,-9.3684858438e+01,+7.9282069069e+01,+4.8470026108e+02
5.0000000000e+02,+8.9304217219e+01,-4.6300844863e+02,+1.6626718122e+02
5.0000000000e+02,-5.1815740748e+01,+8.6251721754e+01,-4.8976791624e+02
5.0000000000e+02,+1.8419954200e+02,+4.4768795850e+02,-1.2507143085e+02
5.0000000000e+02,-1.4392896685e+02,-4.4267847166e+01,-4.7678260505e+02
5.0000000000e+02,-3.5810563673e+02,+2.5785345029e+02,+2.3509315895e+02
5.0000000000e+02,+2.7229814868e+02,+3.7118399376e+02,+1.9512304650e+02
5.0000000000e+02,+2.9693638367e+01,+2.6125385902e+02,-4.2527820455e+02
5.0000000000e+02,-8.5464246041e+01,+2.6832579252e+02,-4.1315127253e+02
5.0000000000e+02,+2.1031150790e+02,-5.1313788453e+01,+4.5070257047e+02
5.0000000000e+02,+2.4651140802e+02,-2.1118609986e+02,-3.8030172128e+02
5.0000000000e+02,-4.4463387342e+02,+2.2867354624e+02,-2.4433848625e+00
5.0000000000e+02,-4.9126839669e+01,+4.9508414394e+02,+4.9750239385e+01
5.0000000000e+02,+1.9778604083e+02,-6.0619718000e+01,-4.5519531425e+02
5.0000000000e+02,-1.5177881876e+02,-3.0506465751e+02,+3.6591745953e+02
5.0000000000e+02,-1.8899445739e+02,-4.6239923243e+02,+2.1561242793e+01
5.0000000000e+02,-2.8134616626e+02,-1.5827490924e+02,+3.8182486837e+02
5.0000000000e+02,-3.7885505796e+02,+4.7521171738e+01,-3.2281174943e+02
5.0000000000e+02,+1.4642519774e+02,+2.0012938524e+02,-4.3417131746e+02
5.0000000000e+02,+1.6409990988e+02,+4.4045510491e+02,-1.7049153178e+02
5.0000000000e+02,+3.2349370986e+02,+2.9854208257e+02,+2.3711028423e+02
5.0000000000e+02,+4.7215951326e+02,+9.0372233687e+01,-1.3745943287e+02
5.0000000000e+02,+1.7547960589e+02,+5.8776989902e+01,+4.6448790689e+02
5.0000000000e+02,-1.5792427587e+01,+1.0288088741e+02,+4.8904290661e+02
5.0000000000e+02,+1.4413290100e+02,+5.8086868374e+01,+4.7523516794e+02
5.0000000000e+02,-1.1308637523e+02,-2.3847960358e+02,+4.2465961980e+02
5.0000000000e+02,-4.1274297102e+02,-2.8206009924e+02,-9.0654595603e+00
5.0000000000e+02,+1.7700086423e+02,-4.5055850446e+02,+1.2515818148e+02
5.0000000000e+02,-3.0207731674e+02,+3.8475128807e+01,+3.9656752444e+02
5.0000000000e+02,+9.6277027233e+00,+3.7277878270e+02,-3.3307676109e+02
5.0000000000e+02,-1.5818908438e+02,+2.3071976778e+02,-4.1441699363e+02
5.0000000000e+02,+1.0925214704e+02,+4.2404386975e+02,-2.4134541050e+02
5.0000000000e+02,+4.7653645441e+01,-4.9512737776e+02,+5.0743000877e+01
5.0000000000e+02,-4.1991351191e+02,+1.2134123247e+02,-2.4278754104e+02
5.0000000000e+02,+1.5777504669e+02,+2.3918265494e+02,-4.0975057595e+02
5.0000000000e+02,-3.3629888550e+02,-2.6789450314e+02,+2.5521057398e+02
5.0000000000e+02,-3.7073059613e+02,-2.1897212350e+02,-2.5417882778e+02
5.0000000000e+02,-1.3379591033e+02,-1.2265297201e+02,-4.6588812510e+02
5.0000000000e+02,-4.5792591734e+02,-1.1908956397e+02,+1.6161179491e+02
5.0000000000e+02,-7.4683847011e+01,-2.0311273006e+02,+4.5073760011e+02
5.0000000000e+02,-6.5699428993e+01,-1.2884210852e+02,+4.7862316949e+02
5.0000000000e+02,-6.5033375511e+01,+4.0237876334e+02,+2.8958389658e+02
5.0000000000e+02,+4.3931216807e+02,-2.2378576435e+02,-8.3196111248e+01
5.0000000000e+02,+3.8514714965e+02,-1.7237069835e+02,-2.6822911426e+02
5.0000000000e+02,+4.0638076150e+01,+1.0689219635e+02,+4.8674371840e+02
5.0000000000e+02,-4.5419182481e+02,-2.4173188710e+01,+2.0765906071e+02
5.0000000000e+02,+1.7717511508e+02,+7.5206276493e+01,-4.6146488148e+02
5.0000000000e+02,+3.5440817267e+02,+2.0610991221e+02,-2.8619991878e+02
5.0000000000e+02,-2.6100472145e+02,+2.0405164567e+02,-3.7448137944e+02
5.0000000000e+02,+2.0073328343e+02,+4.5788841988e+02,+6.4176422647e+00
5.0000000000e+02,-4.9109921266e+02,+9.2527784012e+01,+1.6031680630e+01
5.0000000000e+02,+1.0349686787e+01,-3.2108027205e+02,-3.8314120785e+02
5.0000000000e+02,+3.4767006237e+02,+3.0858744477e+02,+1.8410909519e+02
5.0000000000e+02,-2.8282812994e+02,+4.0463843764e+02,-7.9201174068e+01
5.0000000000e+02,-2.5291735641e+02,-3.6953136018e+01,-4.2972563204e+02
5.0000000000e+02,+2.2351710623e+02,+3.9094144461e+02,+2.1725959675e+02
5.0000000000e+02,-2.0554901282e+02,+2.9942508734e+02,+3.4364380202e+02
5.0000000000e+02,+2.4082704448e+02,-2.1305955835e+02,-3.8289006453e+02
5.0000000000e+02,+3.4953300729e+02,+6.6442660393e+01,-3.5129601758e+02
5.0000000000e+02,+3.7965455856e+02,-1.5750957791e+02,+2.8469280163e+02
5.0000000000e+02,-4.2145441912e+02,-8.6157174799e+01,-2.5485281264e+02
5.0000000000e+02,-2.6230576028e+01,+2.0248910785e+02,+4.5640657352e+02
5.0000000000e+02,+2.1245662863e+02,-3.7156513769e+00,+4.5259829557e+02
5.0000000000e+02,+2.0839815524e+02,-9.3166854953e+01,-4.4484490365e+02
5.0000000000e+02,+1.4717771288e+02,+4.4585879657e+02,+1.7188803513e+02
5.0000000000e+02,-2.5171975618e+02,-1.9220850631e+02,+3.8689778589e+02
5.0000000000e+02,+2.2081396020e+02,-3.8532863192e+01,+4.4693764185e+02
5.0000000000e+02,-5.2392966145e+01,-2.2030428721e+02,+4.4577779264e+02
5.0000000000e+02,-4.6732176992e+02,+9.6875915754e+01,+1.4907133386e+02
5.0000000000e+02,-1.0543155649e+02,-1.0105785636e+01,+4.8865008162e+02
5.0000000000e+02,-2.1772451333e+02,+3.0052471628e+02,+3.3507875712e+02
5.0000000000e+02,-3.7019557528e+02,-1.2428087372e+02,-3.1226005627e+02
5.0000000000e+02,+2.2772814843e+02,-3.3001960659e+02,-2.9870351847e+02
5.0000000000e+02,-4.3594653271e+02,+3.6655377563e+01,-2.4208231283e+02
5.0000000000e+02,-9.9398548305e+01,-4.4474320845e+02,+2.0571886010e+02
5.0000000000e+02,+4.8312701591e+02,+7.1896536341e+01,-1.0684576186e+02
5.0000000000e+02,-1.7379502408e+02,+4.6742212431e+02,+3.6175814882e+01
5.0000000000e+02,-3.8140880014e+02,+1.4657621479e+02,-2.8816589442e+02
5.0000000000e+02,+1.1909915011e+02,+4.7183264013e+02,+1.1483115616e+02
5.0000000000e+02,+2.6667437364e+02,-9.6197213479e+01,+4.1185885548e+02
5.0000000000e+02,+3.5241160000e+02,-5.0754813855e+01,+3.5103682902e+02
5.0000000000e+02,+4.9566583647e+02,-2.6805143048e+00,-6.5612770645e+01
5.0000000000e+02,-2.0058245270e+02,+1.5756513679e+02,+4.3004272998e+02
5.0000000000e+02,-7.4763488969e+01,+3.6071648548e+02,+3.3806934214e+02
5.0000000000e+02,+4.0153620300e+02,+1.9756809943e+02,+2.2300754704e+02
5.0000000000e+02,+3.4186102378e+02,-3.6048248434e+02,+5.6393804382e+01
5.0000000000e+02,+4.4978131311e+02,+5.5081415437e+01,+2.1132829986e+02
5.0000000000e+02,-2.0120393832e+02,+1.9066267395e+02,+4.1612685835e+02
5.0000000000e+02,+2.5306570674e+01,-2.2130238797e+02,-4.4764011531e+02
5.0000000000e+02,-3.1036526085e+02,+2.9243153321e+02,+2.6106329791e+02
5.0000000000e+02,+4.2136099091e+02,-1.6303867194e+02,-2.1417317540e+02
5.0000000000e+02,+3.6991727459e+02,+5.6064391243e+01,+3.3168484479e+02
5.0000000000e+02,+2.1025317484e+01,-2.1300267209e+02,-4.5186794529e+02
5.0000000000e+02,-1.1814943375e+02,-4.8407301478e+02,+4.1362663594e+01
5.0000000000e+02,+4.4234177726e+02,+1.8273722275e+02,+1.4469865853e+02
5.0000000000e+02,+1.4333567652e+02,-7.9852116109e+01,-4.7230854921e+02
5.0000000000e+02,-2.6306714422e+02,-4.0019662821e+02,-1.4364949937e+02
5.0000000000e+02,-1.4226807922e+02,+4.7237913567e+02,-8.1330117960e+01
5.0000000000e+02,-1.5469411895e+02,+4.5856787954e+02,-1.2562671565e+02
5.0000000000e+02,+3.0270868176e+02,+2.7590699163e+02,-2.8677452507e+02
5.0000000000e+02,-4.4570847100e+02,-1.8087625166e+02,+1.3647191190e+02
5.0000000000e+02,+2.0134690244e+02,+3.8135139934e+02,+2.5303631631e+02
5.0000000000e+02,-7.2742647091e+01,+4.8258739218e+02,+1.0869571506e+02
5.0000000000e+02,+3.7601750446e+02,-1.2635400558e+02,+3.0437204846e+02
5.0000000000e+02,+7.9030509709e+01,-4.9301791966e+02,+2.6160116536e+01
5.0000000000e+02,-1.1512898621e+02,+5.4439286581e+01,-4.8350648691e+02
5.0000000000e+02,-2.5174900298e+02,-3.9633409775e+02,-1.7186786997e+02
5.0000000000e+02,+3.1890067036e+02,-3.8444680134e+02,-2.2357586032e+01
5.0000000000e+02,+2.4590177981e+02,-3.0190691585e+02,+3.1365804807e+02
5.0000000000e+02,-3.6667737262e+02,-3.1943926424e+02,-1.1620285342e+02
5.0000000000e+02,+8.9871176813e+01,+2.1895516785e+02,+4.4043007200e+02
5.0000000000e+02,-1.8853034542e+02,-4.0048574930e+01,+4.6135589600e+02
5.0000000000e+02,-3.9737896691e+02,+1.5392104049e+02,-2.6152459200e+02
5.0000000000e+02,+2.9752659566e+02,-7.6600156768e+01,+3.9447076334e+02
5.0000000000e+02,-4.5906601398e+02,-1.6564093039e+02,+1.0871209345e+02
5.0000000000e+02,+9.6020294451e+01,-3.3068090321e+02,+3.6252873759e+02
5.0000000000e+02,-1.4952335998e+02,-7.9700403233e+01,+4.7041200326e+02
5.0000000000e+02,+1.3815504368e+02,+4.4367346450e+02,+1.8456403516e+02
5.0000000000e+02,-4.1978217002e+02,+2.4335361202e+02,+1.2065981734e+02
5.0000000000e+02,-9.3473733517e+01,+4.6270179089e+02,-1.6482280218e+02
5.0000000000e+02,+3.3306995373e+02,-2.0012174856e+02,-3.1466257157e+02
5.0000000000e+02,-4.5387221773e+02,+1.5138110097e+02,-1.4519164752e+02
5.0000000000e+02,-3.0560623937e+02,+3.5437098476e+02,+1.7613311411e+02
5.0000000000e+02,-4.8306415860e+02,+4.9373316820e+01,+1.1919788814e+02
5.0000000000e+02,-3.8439284636e+01,+2.6559890671e+02,+4.2187259264e+02
5.0000000000e+02,-3.3720692312e+02,-3.8397383940e+01,+3.6717022507e+02
5.0000000000e+02,+2.3559992045e+02,-1.2714214756e+02,+4.2228473104e+02
5.0000000000e+02,+3.5128264589e+02,+1.4561608305e+02,+3.2464334480e+02
5.0000000000e+02,+3.7650856980e+02,-3.0171832767e+02,+1.3116474330e+02
5.0000000000e+02,+3.0250578513e+01,+4.7520051391e+02,+1.5253267305e+02
5.0000000000e+02,-3.1467152410e+02,+1.1799090739e+02,-3.7021185822e+02
5.0000000000e+02,+4.7438421677e+02,+1.4970991618e+02,-5.0432114219e+01
5.0000000000e+02,+2.0152253205e+01,+1.2239683905e+02,+4.8436529887e+02
5.0000000000e+02,+6.5511000610e+01,-3.5512358536e+02,+3.4582132698e+02
5.0000000000e+02,+3.1252288206e+02,-3.8700668515e+02,+5.0518472947e+01
5.0000000000e+02,+1.4641988233e+02,+2.4834192491e+02,+4.0851480837e+02
5.0000000000e+02,-1.7740652535e+02,+5.1475315946e+01,+4.6462249072e+02
5.0000000000e+02,+2.8559652523e+02,-3.2346745514e+01,+4.0912730916e+02
5.0000000000e+02,-3.5601569598e+02,-3.1403525190e+02,-1.5694434378e+02
5.0000000000e+02,+3.9224266238e+02,-2.4116190235e+02,-1.9489349126e+02
5.0000000000e+02,-2.6582560848e+02,+1.6421634157e+02,+3.9034162128e+02
5.0000000000e+02,+1.7361217450e+02,+3.7070413732e+02,+2.8711338824e+02
5.0000000000e+02,-6.4477426246e+01,+1.9421332241e+02,+4.5620246511e+02
5.0000000000e+02,-2.1708251016e+02,+3.1190876133e+02,+3.2493837979e+02
5.0000000000e+02,+3.4855781543e+02,+1.4166561744e+02,-3.2929492011e+02
5.0000000000e+02,-2.4546376313e+02,-5.2743334029e+00,-4.3556465039e+02
5.0000000000e+02,-3.2908306935e+02,-2.4770346667e+02,-2.8345046894e+02
5.0000000000e+02,+4.0160370306e+02,-1.9957714208e+02,+2.2108883355e+02
5.0000000000e+02,+3.0054262059e+02,-2.0729608574e+02,-3.4161280467e+02
5.0000000000e+02,+1.7740508832e+02,-1.3212800179e+02,-4.4840435775e+02
5.0000000000e+02,-2.7580850362e+02,+4.1005895149e+02,+7.6014261175e+01
5.0000000000e+02,+2.1864225261e+02,+4.2855453081e+02,-1.3613751051e+02
5.0000000000e+02,-4.2210218745e+02,-2.6408100705e+02,-4.5692530471e+01
5.0000000000e+02,+3.0815512625e+02,-1.3155148524e+02,-3.7112190337e+02
5.0000000000e+02,-1.1999067326e+02,-2.1485296836e+02,-4.3524393458e+02
5.0000000000e+02,-3.1222492666e+02,-2.5066976511e+02,+2.9946136028e+02
5.0000000000e+02,+1.6374882950e+02,+3.5148943716e+02,+3.1565541128e+02
5.0000000000e+02,-3.1044160395e+02,-2.0043911105e+01,-3.9143466177e+02
5.0000000000e+02,-3.2728222662e+02,-1.7741496101e+02,-3.3377704837e+02
5.0000000000e+02,+7.1026303851e+01,+3.5669212410e+02,-3.4310761437e+02
5.0000000000e+02,-2.3085029538e+02,-3.3918417065e+01,+4.4221547280e+02
5.0000000000e+02,-7.1623489606e+01,-4.4808099235e+02,-2.0997700422e+02
5.0000000000e+02,-4.9406269089e+02,-1.5789432770e+01,+7.5163778208e+01
5.0000000000e+02,+2.9796412454e+02,-1.8835214860e+02,-3.5459510836e+02
5.0000000000e+02,-1.4805867895e+02,+1.4367826225e+02,+4.5544706258e+02
5.0000000000e+02,-1.1348749736e+02,+3.3046465387e+02,-3.5764583425e+02
5.0000000000e+02,+1.4369957135e+02,+2.2155784148e+02,-4.2456966253e+02
5.0000000000e+02,-3.9754251716e+02,+3.0150629778e+02,-3.2415146456e+01
5.0000000000e+02,-4.3907832472e+02,+2.3818074080e+02,-2.1840369511e+01
5.0000000000e+02,-1.6939922794e+02,+2.8855149560e+02,+3.7153570250e+02
5.0000000000e+02,-2.0138258897e+02,-4.5736729946e+02,-1.6032732520e+01
5.0000000000e+02,-4.6777048533e+02,+1.7490414391e+02,+2.4416301312e+01
5.0000000000e+02,+4.6873670049e+02,+1.4151891885e+02,-1.0126768237e+02
5.0000000000e+02,+2.5162129421e+02,-3.1278220635e+02,-2.9807861038e+02
5.0000000000e+02,+2.0058066470e+02,-1.4468222676e+02,-4.3454722698e+02
5.0000000000e+02,-4.3100067281e+02,-1.7763559185e+02,+1.8077847996e+02
5.0000000000e+02,-2.3647751425e+02,+3.3432720050e+02,+2.8688072527e+02
5.0000000000e+02,+2.6341799807e+02,-5.5327164753e+01,-4.2136291413e+02
5.0000000000e+02,-1.3107947919e+02,+1.3200811912e+02,-4.6410006345e+02
5.0000000000e+02,+2.7018865489e+01,-1.5085268831e+02,-4.7593097147e+02
5.0000000000e+02,+3.3706658931e+02,-3.3772238238e+02,-1.4942071170e+02
5.0000000000e+02,-2.9020388655e+02,+3.9160476611e+02,+1.1146413620e+02
5.0000000000e+02,-1.2982908725e+02,-1.4379403205e+02,+4.6093874509e+02
5.0000000000e+02,+5.8602319870e+01,-1.7281916227e+02,-4.6550633457e+02
5.0000000000e+02,+3.0644711166e+02,-3.5745854604e+02,+1.6825694010e+02
5.0000000000e+02,-2.8173030809e+02,+7.6279221743e+01,+4.0596349110e+02
5.0000000000e+02,+1.5877703036e+02,+6.7565257630e+01,+4.6927777793e+02
5.0000000000e+02,-4.3600684398e+02,-7.5804051629e+01,-2.3269856043e+02
5.0000000000e+02,-4.8644535973e+02,-1.2313148291e+01,+1.1496147464e+02
5.0000000000e+02,-3.9276986269e+01,-1.7881780183e+02,-4.6527234430e+02
5.0000000000e+02,-2.5515101580e+01,-3.4673532755e+02,-3.5933331949e+02
5.0000000000e+02,+3.0364555179e+00,-1.2613534444e+02,-4.8381556103e+02
5.0000000000e+02,-2.9494159175e+02,-2.1579672870e+02,+3.4123023255e+02
5.0000000000e+02,+3.3792287803e+02,+3.0910181914e+02,-2.0065152923e+02
5.0000000000e+02,-4.3789739691e+02,+2.2518568203e+02,+8.6799312530e+01
5.0000000000e+02,+4.5529111226e+02,+5.7571841177e+00,-2.0657613657e+02
5.0000000000e+02,-3.3756382213e+02,-1.4837075544e+02,-3.3768865423e+02
5.0000000000e+02,+1.9010934060e+02,-2.7750232154e+02,-3.6992937492e+02
5.0000000000e+02,-1.3112491270e+02,-1.1590866595e+02,+4.6836767683e+02
5.0000000000e+02,+9.2144309560e+01,+3.7369847565e+02,+3.1914842594e+02
5.0000000000e+02,-3.0609619471e+02,+2.4385974492e+02,+3.1118224027e+02
5.0000000000e+02,+1.1528023596e+02,-1.7940644152e+02,+4.5223958054e+02
5.0000000000e+02,+1.6830693190e+02,+2.9341605270e+02,+3.6820733149e+02
5.0000000000e+02,-6.0692115592e+01,-1.3216707234e+02,-4.7837764827e+02
5.0000000000e+02,+2.5702876878e+02,+1.2824875283e+02,-4.0924969357e+02
5.0000000000e+02,-4.2444028895e+02,-1.8876836206e+02,+1.8496969716e+02
5.0000000000e+02,-1.0485612209e+02,-9.6430580255e+01,-4.7927359527e+02
5.0000000000e+02,+3.8530308569e+01,+4.5225214894e+02,+2.0971469040e+02
5.0000000000e+02,-2.1087338045e+02,+1.0124630190e+02,-4.4190320891e+02
5.0000000000e+02,-2.7047170113e+02,-5.8560394522e+01,-4.1642836281e+02
5.0000000000e+02,+2.1092433344e+02,-1.8877377698e+02,-4.1215558829e+02
5.0000000000e+02,-1.1291566924e+02,+2.6570856355e+01,-4.8635468899e+02
5.0000000000e+02,-1.6085188286e+02,-3.6348932066e+02,+3.0331341517e+02
5.0000000000e+02,+1.6575591612e+01,+3.3277072395e+02,-3.7280790940e+02
5.0000000000e+02,-3.3625174414e+01,-1.6006517926e+02,-4.7248844251e+02
5.0000000000e+02,+1.7843860832e+02,+8.6021023435e+01,+4.5908266016e+02
5.0000000000e+02,+2.8405660693e+02,-2.4285053887e+02,+3.3216306553e+02
5.0000000000e+02,+3.7797621040e+02,+2.6767381366e+02,+1.8836548549e+02
5.0000000000e+02,+2.4762692662e+02,-3.9090873513e+02,-1.8938877548e+02
5.0000000000e+02,-4.3699003125e+02,+2.4297353873e+02,+6.4369006732e-01
5.0000000000e+02,-2.6568227509e+02,+4.1822424708e+02,+6.7068995267e+01
5.0000000000e+02,+1.7029356868e+02,-1.2126561039e+01,-4.6994668767e+02
5.0000000000e+02,+3.9179440591e+02,+3.1051238561e+02,+8.7203296225e+00
5.0000000000e+02,+1.6291171060e+02,-1.8190504185e+02,+4.3631086689e+02
5.0000000000e+02,-1.8664883368e+02,-4.4740539383e+02,-1.2242331776e+02
5.0000000000e+02,-6.7528828993e+01,+7.6108219058e+01,-4.8953471636e+02
5.0000000000e+02,+6.5269047280e+01,-1.0503527970e+02,-4.8446298492e+02
5.0000000000e+02,-1.6653326064e+02,-5.9343790405e+01,+4.6769843907e+02
5.0000000000e+02,+3.1435482428e+02,+1.7537686147e+02,-3.4701706469e+02
5.0000000000e+02,+4.7848227310e+02,-3.0749811787e+01,+1.4179564761e+02
5.0000000000e+02,-4.9777113873e+02,+1.1409046508e+01,-4.5722744636e+01
5.0000000000e+02,-3.3444545556e+02,-2.2430485442e+02,-2.9636196080e+02
5.0000000000e+02,+1.7085683158e+01,+3.4020431223e+02,-3.6601358942e+02
5.0000000000e+02,-3.1460337798e+02,+2.6133335950e+02,-2.8762202983e+02
5.0000000000e+02,+1.8888283067e+02,-4.5717814608e+02,+7.2857815581e+01
5.0000000000e+02,+1.0774338677e+02,+3.1488371357e+02,-3.7314400948e+02
5.0000000000e+02,-2.6085247443e+02,-3.8118557689e+02,-1.9144290225e+02
5.0000000000e+02,+4.6179531290e+02,+1.9165214458e+02,-3.3744227769e+00
5.0000000000e+02,-2.1209571793e+02,+7.3678570010e+01,+4.4674793455e+02
5.0000000000e+02,+1.3490403024e+02,+3.0917217699e+02,-3.6906680950e+02
5.0000000000e+02,-1.4509336425e+02,+3.7855975668e+02,-2.9263846047e+02
5.0000000000e+02,+9.2491854333e+01,-4.5838165839e+02,+1.7699817628e+02
5.0000000000e+02,-3.6940097737e+02,-2.2622599673e+01,+3.3619633872e+02
5.0000000000e+02,+2.3761721178e+02,-1.4670654359e+02,-4.1474340622e+02
5.0000000000e+02,+2.6459896957e+01,+1.8389611530e+02,+4.6419708627e+02
5.0000000000e+02,+4.4438172116e+02,-1.1634760606e+02,-1.9744610084e+02
5.0000000000e+02,-1.6112847858e+02,-1.7522958571e+02,+4.3969199214e+02
5.0000000000e+02,-1.2317470173e+02,-4.0102497315e+02,+2.7203640571e+02
5.0000000000e+02,-1.9892231117e+01,+3.3371073373e+02,-3.7180409843e+02
5.0000000000e+02,-2.4845697924e+02,-3.6437245296e+02,+2.3558159364e+02
5.0000000000e+02,+3.7422547935e+02,+2.2392172295e+02,+2.4456327375e+02
5.0000000000e+02,+2.6672166522e+02,+2.3429016335e+02,+3.5208594821e+02
5.0000000000e+02,+1.8219512564e+02,-3.3734710713e+02,+3.2093411750e+02
5.0000000000e+02,-3.9450543352e+02,+1.4489291026e+02,+2.7086592579e+02
5.0000000000e+02,-8.6495282683e+01,-2.3837523806e+01,+4.9188126698e+02
5.0000000000e+02,-1.9187092491e+02,-1.8819071205e+02,+4.2162382089e+02
5.0000000000e+02,-4.0138840072e+02,+2.0142082652e+02,+2.1980410524e+02
5.0000000000e+02,+2.0545030938e+02,-3.1942613217e+02,-3.2519833753e+02
5.0000000000e+02,+1.9882575371e+02,-4.5465478925e+02,-6.1271400717e+01
5.0000000000e+02,+4.3463034416e+02,+1.7428353517e+02,-1.7526709781e+02
5.0000000000e+02,-3.5914656505e+02,-3.1962139009e+02,-1.3730533157e+02
5.0000000000e+02,-1.8212156566e+02,+2.2869401753e+02,-4.0562004874e+02
5.0000000000e+02,-4.2379869114e+01,-4.9779994153e+02,+1.9899929103e+01
5.0000000000e+02,+3.4308164841e+02,+1.2314189897e+02,-3.4223953236e+02
5.0000000000e+02,-3.6368573034e+02,+3.2344997992e+02,-1.1449734629e+02
5.0000000000e+02,+3.9713966330e+02,-6.1315856919e+01,+2.9751856378e+02
5.0000000000e+02,-4.8936834585e+02,-3.3836697723e+01,-9.6801561119e+01
5.0000000000e+02,+2.4356814445e+02,-1.4048592091e+02,+4.1344299160e+02
5.0000000000e+02,+1.9973648805e+02,-2.3856592345e+02,-3.9139299659e+02
5.0000000000e+02,-1.5264669927e+02,+3.8754966907e+02,+2.7658828875e+02
5.0000000000e+02,+1.2755039499e+02,+2.5375997497e+02,+4.1150165749e+02
5.0000000000e+02,+1.1744923743e+02,+4.8298448502e+02,+5.4115673544e+01
5.0000000000e+02,+4.3132403010e+02,+2.5289497563e+02,-7.4473590169e-01
5.0000000000e+02,-4.5790457849e+02,+3.2613354603e+01,-1.9813280487e+02
5.0000000000e+02,+3.6639888606e+02,-1.7253762808e+02,-2.9322255278e+02
5.0000000000e+02,-2.3101552413e+02,-3.9514364163e+02,-2.0122169954e+02
5.0000000000e+02,+1.7772480645e+02,+3.6222039390e+02,+2.9530851950e+02
5.0000000000e+02,+3.2792375398e+02,+3.9109113083e+00,-3.7742225507e+02
5.0000000000e+02,+3.9827031279e+01,+4.9616679515e+02,+4.7213994126e+01
5.0000000000e+02,+3.2739244090e+02,-3.3978174422e+02,-1.6540676590e+02
5.0000000000e+02,-9.9450251695e+00,-1.1897037172e+02,-4.8553474582e+02
5.0000000000e+02,-2.1470772199e+02,-2.5371627948e+02,+3.7353110435e+02
5.0000000000e+02,+8.2308835801e+01,+3.6322327995e+02,-3.3360297769e+02
5.0000000000e+02,-7.6006233199e+01,+1.2152943871e+02,+4.7900990628e+02
5.0000000000e+02,-1.2799826911e+02,+2.7770230778e+00,+4.8332760476e+02
5.0000000000e+02,+3.7632425410e+02,+9.0690188502e+01,-3.1646830451e+02
5.0000000000e+02,-1.8878203887e+02,+1.0622217709e+02,-4.5063847280e+02
5.0000000000e+02,-3.3545341837e+02,-1.4884862430e+01,-3.7046766019e+02
5.0000000000e+02,+4.0817257665e+00,-4.1218674075e+02,-2.8298811377e+02
